Iteration,Loss
1110,1.5532938480377196
1120,1.471009123325348
1130,1.5904492735862732
1140,1.5931992053985595
1150,1.5978054642677306
1160,1.5716737508773804
1170,1.5592942595481873
1180,1.7131258368492126
1190,1.4824164986610413
1200,1.505060577392578
1210,1.5162646770477295
1220,1.5761592149734498
1230,1.6564784049987793
1240,1.4872295379638671
1250,1.534298837184906
1260,1.6312774896621705
1270,1.5363543629646301
1280,1.4341156482696533
1290,1.4448439121246337
1300,1.6102722048759461
1310,1.5570520877838134
1320,1.491748535633087
1330,1.517891252040863
1340,1.496668016910553
1350,1.4932289481163026
1360,1.4269188046455383
1370,1.646367335319519
1380,1.5691152930259704
1390,1.4972422003746033
1400,1.4488206267356873
1410,1.6054086089134216
1420,1.448422336578369
1430,1.536201298236847
1440,1.5954312682151794
1450,1.503327488899231
1460,1.4719487190246583
1470,1.527772307395935
1480,1.563331925868988
1490,1.625294852256775
1500,1.4781453132629394
1510,1.504248857498169
1520,1.5912808418273925
1530,1.535780656337738
1540,1.5008763432502747
1550,1.4563653826713563
1560,1.4701512813568116
1570,1.5435411095619203
1580,1.6093440413475038
1590,1.519183909893036
1600,1.6211930155754088
1610,1.4972327947616577
1620,1.5520026087760925
1630,1.5756510972976685
1640,1.629261565208435
1650,1.5385215044021607
1660,1.48844074010849
1670,1.5582105040550231
1680,1.5936951637268066
1690,1.5484278917312622
1700,1.5668896317481995
1710,1.5821079850196837
1720,1.5719012022018433
1730,1.5931195259094237
1740,1.6109368205070496
1750,1.6412662863731384
1760,1.505893850326538
1770,1.4920281052589417
1780,1.5299513816833497
1790,1.4981266260147095
1800,1.5445793271064758
1810,1.4680628180503845
1820,1.6051409244537354
1830,1.4929906964302062
1840,1.5460559368133544
1850,1.545454978942871
1860,1.5393230319023132
1870,1.4153045892715455
1880,1.480293047428131
1890,1.520281183719635
1900,1.562283742427826
1910,1.574639666080475
1920,1.6480507612228394
1930,1.6071947455406188
1940,1.5393185377120973
1950,1.5339759588241577
1960,1.509315800666809
1970,1.493437361717224
1980,1.4773810863494874
1990,1.5427434206008912
2000,1.489515519142151
2010,1.5697434782981872
2020,1.5255015254020692
2030,1.6641376733779907
2040,1.4172456860542297
2050,1.4836823701858521
2060,1.517673909664154
2070,1.5398255467414856
2080,1.5257542490959168
2090,1.5322473406791688
2100,1.5340137243270875
2110,1.61472190618515
2120,1.4948983073234559
2130,1.585763430595398
2140,1.511777436733246
2150,1.4245613098144532
2160,1.5808615922927856
2170,1.5472681283950807
2180,1.542181122303009
2190,1.5203377604484558
2200,1.4416455507278443
2210,1.5200650334358214
2220,1.506049382686615
2230,1.528657364845276
2240,1.5730629324913026
2250,1.561797070503235
2260,1.504625141620636
2270,1.6293176651000976
2280,1.4083224415779114
2290,1.5685935139656066
2300,1.533555841445923
2310,1.5547970890998841
2320,1.5608590364456176
2330,1.5231947779655457
2340,1.526086115837097
2350,1.5984334707260133
2360,1.4476101398468018
2370,1.556256079673767
2380,1.4653050422668457
2390,1.4237412452697753
2400,1.461695420742035
2410,1.5647978901863098
2420,1.5371841788291931
2430,1.5042737483978272
2440,1.4956607460975646
2450,1.4526118397712708
2460,1.4991462707519532
2470,1.537675929069519
2480,1.4768749952316285
2490,1.4826676845550537
2500,1.6081218481063844
2510,1.5333545804023743
2520,1.4550718426704408
2530,1.5692213892936706
2540,1.5106862664222718
2550,1.5417877197265626
2560,1.5039993047714233
2570,1.5700798988342286
2580,1.496530044078827
2590,1.4750568866729736
2600,1.4689470291137696
2610,1.499042236804962
2620,1.504682683944702
2630,1.5769600987434387
2640,1.408613133430481
2650,1.4833687663078308
2660,1.54117431640625
2670,1.55034019947052
2680,1.526747190952301
2690,1.5380706191062927
2700,1.513400423526764
2710,1.5644721746444703
2720,1.458897340297699
2730,1.4651667952537537
2740,1.493068027496338
2750,1.59005868434906
2760,1.5075287461280822
2770,1.5186343431472777
2780,1.5879377484321595
2790,1.5062457203865052
2800,1.4682246208190919
2810,1.5095434784889221
2820,1.453987753391266
2830,1.4203214287757873
2840,1.495998704433441
2850,1.5094774961471558
2860,1.5183487057685852
2870,1.5600299119949341
2880,1.48529953956604
2890,1.4958258032798768
2900,1.5703260540962218
2910,1.490044939517975
2920,1.3973296642303468
2930,1.4557709336280822
2940,1.4964084506034852
2950,1.4316409349441528
2960,1.4978134870529174
2970,1.486030900478363
2980,1.4562111139297484
2990,1.6006392121315003
3000,1.5283347964286804
3010,1.3983500838279723
3020,1.4320618629455566
3030,1.5843770384788514
3040,1.4869500279426575
3050,1.4864605069160461
3060,1.6174070954322814
3070,1.4825402975082398
3080,1.5761005997657775
3090,1.606861650943756
3100,1.4876309514045716
3110,1.5478134036064148
3120,1.5089417219161987
3130,1.505123245716095
3140,1.4682035446166992
3150,1.5733935713768006
3160,1.548291516304016
3170,1.5905465841293336
3180,1.5554886698722838
3190,1.516702914237976
3200,1.6043880462646485
3210,1.5052841901779175
3220,1.5583745241165161
3230,1.4592832565307616
3240,1.5445359706878663
3250,1.4576464295387268
3260,1.5435566544532775
3270,1.6054677486419677
3280,1.5169363737106323
3290,1.5344838619232177
3300,1.536274802684784
3310,1.530599343776703
3320,1.4947347164154052
3330,1.4301018834114074
3340,1.5270189046859741
3350,1.5006736874580384
3360,1.4901451826095582
3370,1.425632154941559
3380,1.468918001651764
3390,1.5869694948196411
3400,1.4639326214790345
3410,1.4791303992271423
3420,1.5780962228775024
3430,1.4788352370262146
3440,1.5633553504943847
3450,1.4804790139198303
3460,1.6673617959022522
3470,1.529161560535431
3480,1.4534202694892884
3490,1.6695586085319518
3500,1.5605808973312378
3510,1.5077861070632934
3520,1.5436479330062867
3530,1.521631395816803
3540,1.5561038970947265
3550,1.5659426212310792
3560,1.5041690587997436
3570,1.5196072459220886
3580,1.5005612969398499
3590,1.56133291721344
3600,1.558548057079315
3610,1.4609631299972534
3620,1.4497290015220643
3630,1.5466879844665526
3640,1.4633608698844909
3650,1.4226210355758666
3660,1.4562235713005065
3670,1.4787882566452026
3680,1.5634841203689576
3690,1.4819855213165283
3700,1.4637405753135682
3710,1.475581705570221
3720,1.4402538895606996
3730,1.5452943086624145
3740,1.4917040705680846
3750,1.5467360019683838
3760,1.5702301740646363
3770,1.7055105566978455
3780,1.5379059791564942
3790,1.4841333508491517
3800,1.479605484008789
3810,1.476600670814514
3820,1.5372624754905702
3830,1.470597469806671
3840,1.6066241621971131
3850,1.4960157036781312
3860,1.45035218000412
3870,1.4430444478988647
3880,1.5971957564353942
3890,1.4787991404533387
3900,1.4858506321907043
3910,1.5626864433288574
3920,1.5021206855773925
3930,1.4344458341598512
3940,1.5393840193748474
3950,1.5019775390625
3960,1.5037255883216858
3970,1.4044610023498536
3980,1.5408699274063111
3990,1.4605560660362245
4000,1.3999168395996093
4010,1.5474592924118042
4020,1.513623046875
4030,1.5088457584381103
4040,1.5085204124450684
4050,1.4699086785316466
4060,1.498646652698517
4070,1.506686806678772
4080,1.5343755245208741
4090,1.5095388054847718
4100,1.452333104610443
4110,1.4789072155952454
4120,1.5206597089767455
4130,1.609468972682953
4140,1.4765581011772155
4150,1.4889259219169617
4160,1.4040751695632934
4170,1.581293761730194
4180,1.357905662059784
4190,1.480383002758026
4200,1.6820358514785767
4210,1.401483428478241
4220,1.4182087659835816
4230,1.5853227972984314
4240,1.5345149993896485
4250,1.4986413717269897
4260,1.5295384168624877
4270,1.505487334728241
4280,1.5103887438774108
4290,1.4095502972602845
4300,1.4844055414199828
4310,1.4902607560157777
4320,1.4191361308097838
4330,1.5127594470977783
4340,1.6193793535232544
4350,1.5274392247200013
4360,1.4957451820373535
4370,1.5661510229110718
4380,1.4740877747535706
4390,1.5468668699264527
4400,1.4102007746696472
4410,1.614089047908783
4420,1.578241777420044
4430,1.4762889385223388
4440,1.518806529045105
4450,1.4530559659004212
4460,1.5067344427108764
4470,1.539772593975067
4480,1.414718222618103
4490,1.497532308101654
4500,1.468001914024353
4510,1.550186538696289
4520,1.6176949620246888
4530,1.4893543481826783
4540,1.4968356609344482
4550,1.5352322220802308
4560,1.5319692134857177
4570,1.481340229511261
4580,1.5730150818824769
4590,1.5716575384140015
4600,1.4478225350379943
4610,1.5362053990364075
4620,1.3567150235176086
4630,1.3950897455215454
4640,1.5091824769973754
4650,1.3821760535240173
4660,1.4701263666152955
4670,1.517844820022583
4680,1.4757704973220824
4690,1.4503600358963014
4700,1.4884857535362244
4710,1.4617436408996582
4720,1.4565471768379212
4730,1.4558333873748779
4740,1.495793628692627
4750,1.4990957736968995
4760,1.4814430356025696
4770,1.504539394378662
4780,1.5073547959327698
4790,1.4326749205589295
4800,1.6021349787712098
4810,1.5024953603744506
4820,1.5976261019706726
4830,1.4693964838981628
4840,1.5658286213874817
4850,1.5111487746238708
4860,1.4179071545600892
4870,1.4547673106193542
4880,1.4103196024894715
4890,1.447849488258362
4900,1.5144700527191162
4910,1.4502912163734436
4920,1.4831375360488892
4930,1.4229986190795898
4940,1.5831652283668518
4950,1.5789652228355409
4960,1.574063527584076
4970,1.4315652966499328
4980,1.5450860619544984
4990,1.4800019145011902
5000,1.4901003003120423
